ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
626419, 1.1.129.60, 1.1.1.196, 20480,62047, 6,75, 1083,1129,56316,225800, 52,52,200,200, 1,63639,1,63804, 32,32,32,32, 0,2212,1129,0,0,0, 0,3,3
626419, 1.1.0.223, 1.1.131.37, 1290,13568, 17,17, 2,2,118,150, 59,59,75,75, 1,1,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626419, 1.1.0.26, 1.1.130.59, 10450,20480, 6,73, 1164,1209,232800,62868, 200,200,52,52, 1,63684,1,64389, 32,32,32,32, 0,2373,1164,0,0,0, 0,3,3
626419, 1.1.2.128, 1.1.130.23, 31061,20480, 6,35, 1081,1096,216200,56992, 200,200,52,52, 1,64807,1,65482, 32,32,32,32, 0,2177,1081,0,0,0, 0,3,3
626419, 1.1.129.113, 1.1.1.187, 20480,31820, 6,97, 1179,1149,61308,229800, 52,52,200,200, 1,64172,1,64157, 32,32,32,32, 0,2328,1149,0,0,0, 0,3,3
626419, 1.1.0.50, 1.1.128.125, 32007,20480, 6,55, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.0.175, 1.1.130.8, 58646,20480, 6,162, 926,1033,185200,53716, 200,200,52,52, 1,65013,1,64707, 32,32,32,32, 0,1959,926,0,0,0, 0,3,3
626419, 1.1.0.140, 1.1.131.155, 31289,20480, 6,96, 1099,1165,219800,60580, 200,200,52,52, 1,65292,1,64613, 32,32,32,32, 0,2264,1099,0,0,0, 0,3,3
626419, 1.1.3.119, 1.1.129.137, 11633,20480, 6,38, 1238,1330,247600,69160, 200,200,52,52, 1,62745,1,59106, 32,32,32,32, 0,2568,1238,0,0,0, 0,3,3
626419, 1.1.0.225, 1.1.130.24, 46061,20480, 6,36, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.129.232, 1.1.1.39, 20480,4853, 6,55, 1107,1062,57564,212400, 52,52,200,200, 1,65061,1,62953, 32,32,32,32, 0,2169,1062,0,0,0, 0,3,3
626419, 1.1.0.22, 1.1.130.190, 31578,20480, 6,59, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.131.25, 1.1.3.6, 20480,63036, 6,10, 22,0,24312,0, 52,1500,0,0, 1,4358,0,0, 32,32,0,0, 0,22,6,0,0,2, 1,6,4
626419, 1.1.129.65, 1.1.0.247, 20480,1616, 6,86, 1282,1180,66664,236000, 52,52,200,200, 1,63904,1,65233, 32,32,32,32, 0,2462,1180,0,0,0, 0,3,3
626419, 1.1.2.237, 1.1.128.50, 46481,20480, 6,54, 1226,1342,245200,69784, 200,200,52,52, 1,65051,1,64166, 32,32,32,32, 0,2568,1226,0,0,0, 0,3,3
626419, 1.1.1.227, 1.1.128.57, 1992,20480, 6,43, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.254, 1.1.0.130, 20480,3971, 6,48, 1061,1014,55172,202800, 52,52,200,200, 1,63330,1,56982, 32,32,32,32, 0,2075,1014,0,0,0, 0,3,3
626419, 1.1.1.21, 1.1.128.226, 33717,20480, 6,172, 1052,1170,210400,60840, 200,200,52,52, 1,65464,1,65087, 32,32,32,32, 0,2222,1052,0,0,0, 0,3,3
626419, 1.1.129.91, 1.1.0.159, 20480,37192, 6,81, 1209,1203,62868,240600, 52,52,200,200, 1,64476,1,65291, 32,32,32,32, 0,2412,1203,0,0,0, 0,3,3
626419, 1.1.0.176, 1.1.131.15, 32791,20480, 6,151, 1362,1448,272400,75296, 200,200,52,52, 1,59581,1,62529, 32,32,32,32, 0,2810,1362,0,0,0, 0,3,3
626419, 1.1.128.226, 1.1.2.52, 20480,7268, 6,85, 1070,1055,55640,211000, 52,52,200,200, 1,64934,1,65216, 32,32,32,32, 0,2125,1055,0,0,0, 0,3,3
626419, 1.1.1.183, 1.1.130.46, 64092,20480, 6,184, 1130,1143,226000,59436, 200,200,52,52, 1,64266,1,63570, 32,32,32,32, 0,2273,1130,0,0,0, 0,3,3
626419, 1.1.0.114, 1.1.130.4, 1148,20480, 6,85, 1250,1325,250000,68900, 200,200,52,52, 1,63912,1,65194, 32,32,32,32, 0,2575,1250,0,0,0, 0,3,3
626419, 1.1.0.16, 1.1.129.93, 38554,20480, 6,12, 1421,1505,283912,78268, 56,200,52,56, 1,65321,1,60394, 32,32,32,32, 0,2924,1419,0,4,0, 1,3,3
626419, 1.1.0.135, 1.1.129.175, 2401,20480, 6,181, 1215,1348,243000,70096, 200,200,52,52, 1,64866,1,65326, 32,32,32,32, 0,2563,1215,0,0,0, 0,3,3
626419, 1.1.1.44, 1.1.130.226, 54609,20480, 6,142, 1242,1398,248400,72696, 200,200,52,52, 1,64365,1,64055, 32,32,32,32, 0,2640,1242,0,0,0, 0,3,3
626419, 1.1.2.154, 1.1.128.244, 39953,20480, 6,63, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.0.87, 1.1.129.56, 4358,20480, 6,48, 1198,1270,239600,66040, 200,200,52,52, 1,63225,1,64041, 32,32,32,32, 0,2468,1198,0,0,0, 0,3,3
626419, 1.1.0.242, 1.1.129.172, 44087,20480, 6,64, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.0.30, 1.1.131.87, 57619,20480, 6,61, 1181,1209,236200,62868, 200,200,52,52, 1,65011,1,65221, 32,32,32,32, 0,2390,1181,0,0,0, 0,3,3
626419, 1.1.3.90, 1.1.129.154, 55378,13568, 17,13, 2,0,118,0, 59,59,0,0, 3,3,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.0.206, 1.1.129.26, 42134,20480, 6,46, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.128.220, 1.1.1.53, 20480,13423, 6,178, 1065,1089,55380,217800, 52,52,200,200, 1,65333,1,65412, 32,32,32,32, 0,2154,1089,0,0,0, 0,3,3
626419, 1.1.128.18, 1.1.0.206, 20480,54691, 6,46, 1208,1176,62816,235200, 52,52,200,200, 1,62945,1,62203, 32,32,32,32, 0,2384,1176,0,0,0, 0,3,3
626419, 1.1.3.221, 1.1.130.251, 28435,20480, 6,85, 1311,1362,262200,70824, 200,200,52,52, 1,62484,1,64664, 32,32,32,32, 0,2673,1311,0,0,0, 0,3,3
626419, 1.1.131.37, 1.1.3.123, 20480,9818, 6,23, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.0.124, 1.1.130.97, 55014,13568, 17,19, 2,0,118,0, 59,59,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.0.139, 1.1.131.126, 38226,20480, 6,12, 1725,1817,345000,94484, 200,200,52,52, 1,63972,1,63380, 32,32,32,32, 0,3542,1725,0,0,0, 1,3,3
626419, 1.1.2.112, 1.1.131.13, 45751,20480, 6,46, 999,943,199800,49036, 200,200,52,52, 1,64380,1,65089, 32,32,32,32, 0,1942,999,0,0,0, 0,3,3
626419, 1.1.130.89, 1.1.2.197, 20480,3851, 6,28, 1063,996,55276,199200, 52,52,200,200, 1,65074,1,64252, 32,32,32,32, 0,2059,996,0,0,0, 0,3,3
626419, 1.1.1.232, 1.1.128.205, 5829,20480, 6,139, 1215,1345,243000,69940, 200,200,52,52, 1,60634,1,65442, 32,32,32,32, 0,2560,1215,0,0,0, 0,3,3
626419, 1.1.130.166, 1.1.3.60, 20480,42914, 6,69, 1281,1139,66612,227800, 52,52,200,200, 1,65279,1,61506, 32,32,32,32, 0,2420,1139,0,0,0, 0,3,3
626419, 1.1.1.66, 1.1.128.13, 40992,20480, 6,157, 1228,1289,245600,67028, 200,200,52,52, 1,64465,1,64421, 32,32,32,32, 0,2517,1228,0,0,0, 0,3,3
626419, 1.1.3.155, 1.1.129.34, 11131,20480, 6,152, 1009,1053,201800,54756, 200,200,52,52, 1,65345,1,64023, 32,32,32,32, 0,2062,1009,0,0,0, 0,3,3
626419, 1.1.131.72, 1.1.2.144, 20480,29497, 6,38, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.251, 1.1.1.95, 20480,58838, 6,150, 1040,1103,54080,220600, 52,52,200,200, 1,65361,1,61484, 32,32,32,32, 0,2143,1103,0,0,0, 0,3,3
626419, 1.1.1.46, 1.1.131.108, 62548,13568, 17,18, 2,0,116,0, 58,58,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626419, 1.1.128.22, 1.1.2.214, 20480,37879, 6,45, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.3.129, 1.1.129.14, 46986,20480, 6,28, 1341,1383,268200,71916, 200,200,52,52, 1,65407,1,63919, 32,32,32,32, 0,2724,1341,0,0,0, 0,3,3
626419, 1.1.1.95, 1.1.130.160, 38270,20480, 6,139, 1345,1360,269000,70720, 200,200,52,52, 1,64236,1,63379, 32,32,32,32, 0,2705,1345,0,0,0, 0,3,3
626419, 1.1.0.120, 1.1.128.107, 31975,20480, 6,39, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.131.225, 1.1.3.192, 20480,30220, 6,165, 1058,1021,55016,204200, 52,52,200,200, 1,64580,1,64684, 32,32,32,32, 0,2079,1021,0,0,0, 0,3,3
626419, 1.1.2.83, 1.1.128.26, 28453,20480, 6,57, 984,1071,196800,55692, 200,200,52,52, 1,64422,1,63287, 32,32,32,32, 0,2055,984,0,0,0, 0,3,3
626419, 1.1.1.235, 1.1.129.98, 64142,20480, 6,15, 1718,1746,343600,90792, 200,200,52,52, 1,65415,1,64448, 32,32,32,32, 0,3464,1718,0,0,0, 1,3,3
626419, 1.1.0.113, 1.1.128.62, 57055,20480, 6,32, 1148,1165,229600,60580, 200,200,52,52, 1,64674,1,64004, 32,32,32,32, 0,2313,1148,0,0,0, 0,3,3
626419, 1.1.129.187, 1.1.0.126, 20480,41972, 6,223, 1068,1060,55536,212000, 52,52,200,200, 1,65348,1,64758, 32,32,32,32, 0,2128,1060,0,0,0, 0,3,3
626419, 1.1.3.215, 1.1.129.96, 33239,13568, 17,14, 2,2,116,148, 58,58,74,74, 3,3,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626419, 1.1.3.101, 1.1.129.15, 50697,20480, 6,124, 1087,1137,217400,59124, 200,200,52,52, 1,64192,1,64640, 32,32,32,32, 0,2224,1087,0,0,0, 0,3,3
626419, 1.1.131.88, 1.1.1.188, 20480,17023, 6,82, 1103,1069,57356,213800, 52,52,200,200, 1,64476,1,65282, 32,32,32,32, 0,2172,1069,0,0,0, 0,3,3
626419, 1.1.1.129, 1.1.129.157, 54645,20480, 6,154, 1160,1095,232000,56940, 200,200,52,52, 1,63776,1,63034, 32,32,32,32, 0,2255,1160,0,0,0, 0,3,3
626419, 1.1.2.185, 1.1.131.42, 41941,20480, 6,124, 1266,1256,253200,65312, 200,200,52,52, 1,61622,1,63952, 32,32,32,32, 0,2522,1266,0,0,0, 0,3,3
626419, 1.1.129.191, 1.1.3.212, 20480,64744, 6,34, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.3.76, 1.1.128.45, 7849,20480, 6,83, 1269,1265,253800,65780, 200,200,52,52, 1,60972,1,63984, 32,32,32,32, 0,2534,1269,0,0,0, 0,3,3
626419, 1.1.2.22, 1.1.131.91, 53609,20480, 6,20, 1198,1266,239600,65832, 200,200,52,52, 1,63857,1,64310, 32,32,32,32, 0,2464,1198,0,0,0, 0,3,3
626419, 1.1.131.135, 1.1.1.249, 20480,65199, 6,35, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.3.90, 1.1.129.29, 47599,20480, 6,13, 1745,1778,348416,92456, 52,200,52,52, 1,65201,1,64771, 32,32,32,32, 0,3521,1741,0,2,0, 1,3,3
626419, 1.1.0.50, 1.1.130.99, 1270,20480, 6,34, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.3.184, 1.1.128.145, 11658,20480, 6,85, 1220,1253,244000,65156, 200,200,52,52, 1,64014,1,62007, 32,32,32,32, 0,2473,1220,0,0,0, 0,3,3
626419, 1.1.0.177, 1.1.128.198, 46636,20480, 6,99, 1364,1427,272800,74204, 200,200,52,52, 1,63654,1,64035, 32,32,32,32, 0,2791,1364,0,0,0, 0,3,3
626419, 1.1.0.247, 1.1.129.242, 19867,20480, 6,86, 1245,1287,249000,66924, 200,200,52,52, 1,64713,1,63862, 32,32,32,32, 0,2532,1245,0,0,0, 0,3,3
626419, 1.1.131.226, 1.1.3.28, 20480,16400, 6,69, 1206,1205,62712,241000, 52,52,200,200, 1,64696,1,63634, 32,32,32,32, 0,2411,1205,0,0,0, 0,3,3
626419, 1.1.2.90, 1.1.131.44, 39924,13568, 17,16, 2,2,118,150, 59,59,75,75, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626419, 1.1.1.48, 1.1.129.160, 34687,20480, 6,45, 980,1053,196000,54756, 200,200,52,52, 1,65139,1,61871, 32,32,32,32, 0,2033,980,0,0,0, 0,3,3
626419, 1.1.3.1, 1.1.129.215, 62254,20480, 6,84, 1164,1248,232800,64896, 200,200,52,52, 1,65112,1,62358, 32,32,32,32, 0,2412,1164,0,0,0, 0,3,3
626419, 1.1.3.224, 1.1.131.86, 20783,20480, 6,121, 1003,1078,200600,56056, 200,200,52,52, 1,64395,1,64234, 32,32,32,32, 0,2081,1003,0,0,0, 0,3,3
626419, 1.1.3.44, 1.1.131.130, 58762,13568, 17,11, 2,2,118,150, 59,59,75,75, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626419, 1.1.2.113, 1.1.129.146, 64215,20480, 6,16, 1957,2026,391400,105352, 200,200,52,52, 1,64885,1,64746, 32,32,32,32, 0,3983,1957,0,0,0, 1,3,3
626419, 1.1.128.120, 1.1.2.144, 20480,39120, 6,16, 1972,1919,102552,383800, 52,56,200,200, 1,65442,1,64459, 32,32,32,32, 0,3891,1919,0,2,0, 1,3,3
626419, 1.1.3.75, 1.1.129.245, 12851,20480, 6,82, 1469,1447,293800,75244, 200,200,52,52, 1,64570,1,61635, 32,32,32,32, 0,2916,1469,0,0,0, 0,3,3
626419, 1.1.129.198, 1.1.2.213, 20480,61936, 6,19, 2310,2329,120128,465800, 52,56,200,200, 1,64385,1,64081, 32,32,32,32, 0,4639,2329,0,2,0, 1,3,3
626419, 1.1.2.138, 1.1.130.76, 31608,20480, 6,94, 1220,1267,244000,65884, 200,200,52,52, 1,64796,1,64930, 32,32,32,32, 0,2487,1220,0,0,0, 0,3,3
626419, 1.1.128.136, 1.1.1.190, 20480,47611, 6,131, 1176,1126,61152,225200, 52,52,200,200, 1,64426,1,63643, 32,32,32,32, 0,2302,1126,0,0,0, 0,3,3
626419, 1.1.129.206, 1.1.1.173, 20480,11315, 6,18, 10,2,9102,500, 52,1500,250,250, 8,3909,2,2, 32,32,32,32, 0,12,7,0,2,0, 1,3,3
626419, 1.1.128.100, 1.1.0.131, 20480,7709, 6,16, 1877,1707,97612,341400, 52,56,200,200, 1,64545,1,65438, 32,32,32,32, 0,3584,1707,0,2,0, 1,3,3
626419, 1.1.1.252, 1.1.128.235, 24176,20480, 6,55, 1070,1129,214000,58708, 200,200,52,52, 1,64347,1,62488, 32,32,32,32, 0,2199,1070,0,0,0, 0,3,3
626419, 1.1.1.59, 1.1.129.210, 22974,20480, 6,31, 1390,1420,278000,73840, 200,200,52,52, 1,65133,1,63504, 32,32,32,32, 0,2810,1390,0,0,0, 0,3,3
626419, 1.1.0.128, 1.1.128.51, 18951,20480, 6,160, 1283,1321,256600,68692, 200,200,52,52, 1,61109,1,64252, 32,32,32,32, 0,2604,1283,0,0,0, 0,3,3
626419, 1.1.1.31, 1.1.130.94, 3466,20480, 6,81, 1047,1207,209400,62764, 200,200,52,52, 1,64276,1,65480, 32,32,32,32, 0,2254,1047,0,0,0, 0,3,3
626419, 1.1.128.108, 1.1.3.6, 20480,1934, 6,29, 1124,1108,58448,221600, 52,52,200,200, 1,64447,1,63526, 32,32,32,32, 0,2232,1108,0,0,0, 0,3,3
626419, 1.1.128.60, 1.1.2.247, 20480,47784, 6,146, 1128,1146,58656,229200, 52,52,200,200, 1,63840,1,65129, 32,32,32,32, 0,2274,1146,0,0,0, 0,3,3
626419, 1.1.3.151, 1.1.131.147, 41111,20480, 6,65, 1139,1122,227800,58344, 200,200,52,52, 1,63357,1,65124, 32,32,32,32, 0,2261,1139,0,0,0, 0,3,3
626419, 1.1.3.117, 1.1.129.129, 3602,20480, 6,154, 1029,1146,205800,59592, 200,200,52,52, 1,65167,1,65280, 32,32,32,32, 0,2175,1029,0,0,0, 0,3,3
626419, 1.1.128.24, 1.1.3.38, 20480,12924, 6,42, 1149,1032,59748,206400, 52,52,200,200, 1,64350,1,65080, 32,32,32,32, 0,2181,1032,0,0,0, 0,3,3
626419, 1.1.3.123, 1.1.129.146, 22702,20480, 6,28, 1089,1155,217800,60060, 200,200,52,52, 1,61006,1,65475, 32,32,32,32, 0,2244,1089,0,0,0, 0,3,3
626419, 1.1.129.94, 1.1.0.204, 20480,43205, 6,111, 1189,1103,61828,220600, 52,52,200,200, 1,65179,1,57710, 32,32,32,32, 0,2292,1103,0,0,0, 0,3,3
626419, 1.1.3.227, 1.1.129.65, 35617,20480, 6,54, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.131.213, 1.1.2.93, 20480,16836, 6,31, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.128.169, 1.1.1.196, 20480,39705, 6,52, 1167,1072,60684,214400, 52,52,200,200, 1,62211,1,64702, 32,32,32,32, 0,2239,1072,0,0,0, 0,3,3
626419, 1.1.3.224, 1.1.130.17, 27360,20480, 6,114, 1164,1166,232800,60632, 200,200,52,52, 1,64240,1,60418, 32,32,32,32, 0,2330,1164,0,0,0, 0,3,3
626419, 1.1.3.56, 1.1.129.11, 18850,20480, 6,64, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.131.150, 1.1.1.118, 20480,18655, 6,30, 1137,1085,59124,217000, 52,52,200,200, 1,62873,1,65073, 32,32,32,32, 0,2222,1085,0,0,0, 0,3,3
626419, 1.1.1.197, 1.1.128.135, 57699,20480, 6,63, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626419, 1.1.0.53, 1.1.131.103, 38448,20480, 6,37, 1238,1146,247600,59592, 200,200,52,52, 1,62387,1,60889, 32,32,32,32, 0,2384,1238,0,0,0, 0,3,3
626419, 1.1.3.227, 1.1.129.101, 46374,20480, 6,54, 1152,1248,230400,64896, 200,200,52,52, 1,64725,1,62235, 32,32,32,32, 0,2400,1152,0,0,0, 0,3,3
626419, 1.1.128.69, 1.1.1.222, 20480,65204, 6,12, 1551,1455,80652,291000, 52,52,200,200, 1,58907,1,64191, 32,32,32,32, 0,3006,1455,0,0,0, 1,3,3
626419, 1.1.130.123, 1.1.0.254, 20480,6034, 6,33, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.131.239, 1.1.2.46, 20480,54866, 6,188, 1259,1200,65468,240000, 52,52,200,200, 1,63821,1,63688, 32,32,32,32, 0,2459,1200,0,0,0, 0,3,3
626419, 1.1.0.95, 1.1.130.111, 42414,20480, 6,109, 1195,1231,239000,64012, 200,200,52,52, 1,63780,1,64368, 32,32,32,32, 0,2426,1195,0,0,0, 0,3,3
626419, 1.1.1.224, 1.1.130.133, 23223,20480, 6,24, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.92, 1.1.0.224, 20480,54105, 6,60, 1121,1101,58292,220200, 52,52,200,200, 1,64693,1,65393, 32,32,32,32, 0,2222,1101,0,0,0, 0,3,3
626419, 1.1.128.166, 1.1.1.37, 20480,24093, 6,163, 1213,1138,63076,227600, 52,52,200,200, 1,64875,1,65395, 32,32,32,32, 0,2351,1138,0,0,0, 0,3,3
626419, 1.1.1.17, 1.1.131.195, 37223,20480, 6,112, 973,1079,194600,56108, 200,200,52,52, 1,63630,1,63070, 32,32,32,32, 0,2052,973,0,0,0, 0,3,3
626419, 1.1.3.204, 1.1.130.104, 19549,20480, 6,15, 8,5,810,7500, 52,249,1500,1500, 1,2463,9,2164, 32,32,32,32, 0,13,4,0,0,0, 1,3,3
626419, 1.1.2.178, 1.1.130.203, 8262,20480, 6,20, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.129.244, 1.1.3.47, 20480,23893, 6,82, 1291,1187,67132,237400, 52,52,200,200, 1,64301,1,64671, 32,32,32,32, 0,2478,1187,0,0,0, 0,3,3
626419, 1.1.0.114, 1.1.131.114, 48327,20480, 6,102, 1240,1319,248000,68588, 200,200,52,52, 1,65239,1,64948, 32,32,32,32, 0,2559,1240,0,0,0, 0,3,3
626419, 1.1.129.118, 1.1.1.204, 20480,41476, 6,64, 1497,1270,77844,254000, 52,52,200,200, 1,61422,1,65374, 32,32,32,32, 0,2767,1270,0,0,0, 0,3,3
626419, 1.1.130.150, 1.1.2.46, 20480,15674, 6,203, 1132,1086,58864,217200, 52,52,200,200, 1,64916,1,64074, 32,32,32,32, 0,2218,1086,0,0,0, 0,3,3
626419, 1.1.0.186, 1.1.130.205, 19252,20480, 6,15, 4,3,208,4500, 52,52,1500,1500, 1,10027,9,9, 32,32,32,32, 0,7,2,0,0,0, 1,3,3
626419, 1.1.1.224, 1.1.128.169, 54130,20480, 6,85, 1213,1216,242600,63232, 200,200,52,52, 1,63222,1,64023, 32,32,32,32, 0,2429,1213,0,0,0, 0,3,3
626419, 1.1.1.212, 1.1.128.137, 44631,20480, 6,38, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.2.232, 1.1.130.244, 62457,20480, 6,51, 1195,1303,239000,67756, 200,200,52,52, 1,64118,1,64154, 32,32,32,32, 0,2498,1195,0,0,0, 0,3,3
626419, 1.1.1.119, 1.1.128.202, 29547,20480, 6,11, 8,5,424,2472, 52,56,52,1500, 1,3991,1,4116, 32,32,32,32, 0,11,2,0,2,2, 1,6,4
626419, 1.1.1.31, 1.1.130.95, 64450,20480, 6,27, 1126,1078,225200,56056, 200,200,52,52, 1,64287,1,63853, 32,32,32,32, 0,2204,1126,0,0,0, 0,3,3
626419, 1.1.1.150, 1.1.128.187, 18834,20480, 6,26, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.119, 1.1.3.115, 20480,13786, 6,143, 1167,1105,60684,221000, 52,52,200,200, 1,64440,1,64849, 32,32,32,32, 0,2272,1105,0,0,0, 0,3,3
626419, 1.1.131.18, 1.1.0.152, 20480,55819, 6,98, 1307,1293,67964,258600, 52,52,200,200, 1,63714,1,59589, 32,32,32,32, 0,2600,1293,0,0,0, 0,3,3
626419, 1.1.1.36, 1.1.131.166, 3415,20480, 6,147, 1234,1373,246800,71396, 200,200,52,52, 1,61789,1,63566, 32,32,32,32, 0,2607,1234,0,0,0, 0,3,3
626419, 1.1.2.9, 1.1.130.196, 40452,20480, 6,165, 1236,1167,247200,60684, 200,200,52,52, 1,63269,1,65357, 32,32,32,32, 0,2403,1236,0,0,0, 0,3,3
626419, 1.1.3.26, 1.1.130.46, 2149,20480, 6,49, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.130.239, 1.1.3.22, 20480,34231, 6,42, 1313,1245,68276,249000, 52,52,200,200, 1,56865,1,63206, 32,32,32,32, 0,2558,1245,0,0,0, 0,3,3
626419, 1.1.129.126, 1.1.1.132, 20480,58922, 6,54, 1229,1121,63908,224200, 52,52,200,200, 1,64220,1,65051, 32,32,32,32, 0,2350,1121,0,0,0, 0,3,3
626419, 1.1.2.137, 1.1.128.249, 21913,20480, 6,46, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.128.227, 1.1.0.168, 20480,885, 6,31, 1317,1259,68484,251800, 52,52,200,200, 1,60971,1,61534, 32,32,32,32, 0,2576,1259,0,0,0, 0,3,3
626419, 1.1.2.165, 1.1.129.122, 61412,20480, 6,87, 1146,1070,229200,55640, 200,200,52,52, 1,65183,1,65024, 32,32,32,32, 0,2216,1146,0,0,0, 0,3,3
626419, 1.1.128.41, 1.1.1.36, 20480,13387, 6,92, 1113,1102,57876,220400, 52,52,200,200, 1,64782,1,63005, 32,32,32,32, 0,2215,1102,0,0,0, 0,3,3
626419, 1.1.131.232, 1.1.0.119, 20480,5141, 6,42, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626419, 1.1.0.186, 1.1.128.166, 3345,20480, 6,41, 1211,1277,242200,66404, 200,200,52,52, 1,64982,1,65280, 32,32,32,32, 0,2488,1211,0,0,0, 0,3,3
626419, 1.1.2.188, 1.1.130.123, 55322,20480, 6,24, 1030,1046,206000,54392, 200,200,52,52, 1,64665,1,63123, 32,32,32,32, 0,2076,1030,0,0,0, 0,3,3
626419, 1.1.131.102, 1.1.2.80, 20480,57791, 6,81, 1041,1060,54132,212000, 52,52,200,200, 1,64466,1,61440, 32,32,32,32, 0,2101,1060,0,0,0, 0,3,3
626419, 1.1.0.222, 1.1.130.229, 21546,13568, 17,13, 2,2,118,150, 59,59,75,75, 4,4,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626419, 1.1.3.47, 1.1.128.185, 17268,20480, 6,31, 1107,1188,221400,61776, 200,200,52,52, 1,64155,1,65185, 32,32,32,32, 0,2295,1107,0,0,0, 0,3,3
626419, 1.1.3.70, 1.1.130.6, 51466,20480, 6,110, 1226,1224,245200,63648, 200,200,52,52, 1,62282,1,63097, 32,32,32,32, 0,2450,1226,0,0,0, 0,3,3
626419, 1.1.3.65, 1.1.130.84, 60946,20480, 6,71, 1111,1094,222200,56888, 200,200,52,52, 1,64354,1,64870, 32,32,32,32, 0,2205,1111,0,0,0, 0,3,3
626419, 1.1.0.221, 1.1.131.195, 26380,20480, 6,83, 1417,1362,283400,70824, 200,200,52,52, 1,63941,1,65467, 32,32,32,32, 0,2779,1417,0,0,0, 0,3,3
